total_num_groups 273
new_group 67
13675 -121.283 35.6872
12662 -121.282 35.962
13676 -121.281 35.6771
13677 -121.277 35.674
12417 -121.276 36.0117
12661 -121.275 35.9668
12418 -121.269 36.0069
12660 -121.266 35.9712
12657 -121.261 35.9918
12658 -121.26 35.9852
12656 -121.259 35.9978
12659 -121.258 35.9776
13678 -121.255 35.6678
12368 -121.254 36.0035
13679 -121.247 35.661
12369 -121.246 36.0074
12370 -121.242 36.0069
12371 -121.237 36.0043
13680 -121.233 35.6578
13681 -121.219 35.6578
12654 -121.214 35.9782
13682 -121.212 35.6555
12655 -121.198 35.9723
13683 -121.194 35.6517
13684 -121.192 35.6495
13685 -121.184 35.6479
12638 -121.18 36.005
12636 -121.18 35.9719
12640 -121.179 36.0394
12637 -121.178 35.9766
12639 -121.176 36.0331
12920 -121.169 35.9663
13686 -121.16 35.6383
12919 -121.15 35.9543
13687 -121.141 35.6146
12918 -121.136 35.9471
13688 -121.123 35.597
12917 -121.121 35.9412
13689 -121.11 35.578
13690 -121.109 35.5768
12916 -121.104 35.939
13694 -121.102 35.5717
13791 -121.076 35.5661
13790 -121.076 35.5641
13789 -121.069 35.5505
12915 -121.068 35.9385
12914 -121.063 35.9363
13788 -121.062 35.542
13787 -121.056 35.539
12913 -121.018 35.912
12912 -120.997 35.9088
12911 -120.981 35.9056
12910 -120.969 35.9055
13832 -120.987 35.5535
13833 -121.01 35.5528
13834 -121.025 35.5514
13835 -121.045 35.5455
13974 -121.05 35.5355
13975 -121.045 35.5292
13976 -121.036 35.5244
13977 -121.03 35.5171
13978 -121.028 35.5139
13979 -121.013 35.5004
13980 -121.009 35.4982
13981 -120.99 35.4788
13982 -120.984 35.476
13983 -120.974 35.4742
13984 -120.97 35.47
new_group 109
8484 -121.325 37.7722
8504 -121.33 37.7724
8485 -121.321 37.7745
8466 -121.308 37.7859
8465 -121.276 37.7945
8467 -121.299 37.7967
8464 -121.266 37.7986
8432 -121.211 37.799
8425 -121.199 37.799
8424 -121.192 37.7991
8423 -121.155 37.7993
8433 -121.223 37.7993
8426 -121.213 37.8247
8468 -121.286 37.8318
8427 -121.216 37.8378
8469 -121.282 37.8559
8428 -121.217 37.8592
8470 -121.279 37.8692
8471 -121.28 37.8799
8429 -121.216 37.8801
8191 -121.28 37.9011
8430 -121.219 37.9014
8190 -121.28 37.9022
8431 -121.226 37.9233
8236 -121.344 37.9279
8238 -121.322 37.9304
8237 -121.336 37.9305
8172 -121.228 37.9327
8165 -121.309 37.9366
8175 -121.095 37.9367
8164 -121.308 37.9371
8176 -121.108 37.9404
8142 -121.23 37.9422
8177 -121.154 37.9429
8138 -121.258 37.9462
8137 -121.259 37.9467
8179 -121.178 37.9527
8178 -121.161 37.9532
8116 -121.233 37.9552
8108 -121.233 37.9559
8180 -121.181 37.9579
8104 -121.281 37.959
8082 -121.244 37.9703
8080 -121.242 37.9707
8079 -121.239 37.9718
8807 -121.066 37.7023
8808 -121.076 37.71
8809 -121.097 37.7284
8810 -121.102 37.7304
8811 -121.119 37.7429
8812 -121.132 37.7529
8813 -121.134 37.7546
8814 -121.183 37.7872
8901 -121.292 37.6381
8903 -121.053 37.6403
8904 -121.093 37.6395
8905 -121.096 37.6385
8906 -121.102 37.6395
8907 -121.204 37.6377
8908 -121.214 37.6431
8909 -121.282 37.6393
9327 -121.052 37.4931
9328 -121.071 37.4987
9329 -121.08 37.4961
9330 -121.128 37.4709
9331 -121.285 37.6328
9332 -121.269 37.617
9333 -121.267 37.6077
9334 -121.21 37.5561
9335 -121.206 37.5514
9336 -121.198 37.5459
9337 -121.196 37.5427
9338 -121.181 37.5297
9339 -121.173 37.529
9340 -121.14 37.4982
9341 -121.142 37.4887
9388 -121.178 37.4649
9389 -121.194 37.4841
9390 -121.228 37.522
9391 -121.248 37.5369
9392 -121.292 37.5658
9393 -121.124 37.4642
9394 -121.162 37.4642
9723 -121.187 37.4666
9724 -121.201 37.4754
9725 -121.209 37.4795
9726 -121.219 37.4764
9727 -121.224 37.4767
9728 -121.245 37.465
9729 -121.247 37.4634
9730 -121.247 37.4537
9731 -121.252 37.4503
9732 -121.259 37.4522
9733 -121.271 37.4568
9734 -121.284 37.4534
9735 -121.29 37.4466
9736 -121.333 37.4303
9737 -121.339 37.4211
9926 -121.107 37.4402
9927 -121.067 37.3862
10179 -121.06 37.1742
10180 -121.071 37.1989
10181 -121.093 37.2537
10182 -121.098 37.2676
10183 -121.107 37.3161
10184 -121.112 37.3378
10185 -121.131 37.3918
10186 -121.138 37.4065
10187 -121.147 37.4206
new_group 67
12641 -121.183 36.0457
12870 -120.953 36.048
12415 -121.305 36.0489
12642 -121.181 36.0603
12414 -121.321 36.0695
12643 -121.183 36.0721
12413 -121.35 36.0793
12644 -121.178 36.0879
12645 -121.166 36.0958
12869 -121.023 36.1006
12646 -121.146 36.1061
12868 -121.025 36.1069
12647 -121.139 36.1121
12867 -121.021 36.1215
12648 -121.133 36.1219
12866 -121.042 36.1443
12649 -121.124 36.1463
12650 -121.126 36.1529
12651 -121.132 36.1619
12865 -121.059 36.1683
12652 -121.133 36.1777
12864 -121.071 36.1836
12863 -121.079 36.189
12862 -121.101 36.1923
12653 -121.14 36.1931
12085 -121.14 36.1954
12086 -121.136 36.1969
12087 -121.146 36.197
12861 -121.111 36.1979
12073 -121.125 36.21
12055 -121.126 36.2153
12088 -121.17 36.2341
12378 -121.339 36.2732
12089 -121.18 36.2765
12379 -121.35 36.2774
12375 -121.323 36.2799
12377 -121.333 36.2805
12376 -121.33 36.2815
12374 -121.302 36.2841
12090 -121.188 36.2896
12026 -121.146 36.2921
12373 -121.294 36.2926
12091 -121.198 36.2966
12092 -121.217 36.302
12027 -121.153 36.3079
12093 -121.227 36.3081
12372 -121.26 36.3109
12028 -121.159 36.3174
11881 -121.239 36.3231
12029 -121.176 36.3345
12030 -121.183 36.343
12031 -121.187 36.3463
11882 -121.259 36.3507
12032 -121.197 36.3604
12033 -121.205 36.365
12034 -121.219 36.3701
12035 -121.228 36.3783
11883 -121.297 36.3873
12036 -121.237 36.3906
12037 -121.242 36.4003
11884 -121.31 36.4015
12038 -121.242 36.4026
12039 -121.252 36.4112
12040 -121.269 36.4176
11885 -121.319 36.4208
12041 -121.283 36.4256
11612 -121.318 36.4268
new_group 75
12042 -121.306 36.4276
11613 -121.32 36.4334
11614 -121.325 36.4373
11652 -121.133 36.5179
11651 -121.143 36.5238
11650 -121.163 36.5527
11649 -121.169 36.5555
11648 -121.182 36.5664
11647 -121.184 36.5709
11646 -121.192 36.581
11645 -121.197 36.5886
11644 -121.195 36.5956
11643 -121.196 36.6008
11642 -121.203 36.6065
11641 -121.215 36.6172
11640 -121.223 36.6266
11639 -121.229 36.6378
11638 -121.235 36.6477
11637 -121.239 36.6499
11193 -121.152 36.6561
11194 -121.161 36.6565
11192 -121.138 36.6589
11195 -121.17 36.6657
11636 -121.248 36.6671
11196 -121.178 36.6704
11635 -121.258 36.6729
11197 -121.192 36.6741
11198 -121.21 36.6782
11199 -121.218 36.6829
11634 -121.27 36.6884
11200 -121.23 36.697
11201 -121.243 36.7014
11633 -121.279 36.712
11202 -121.259 36.717
11632 -121.28 36.7177
10914 -121.279 36.7322
10913 -121.283 36.7421
10912 -121.296 36.7575
10911 -121.299 36.7664
10910 -121.312 36.7825
10909 -121.318 36.792
10908 -121.321 36.7942
10907 -121.334 36.8006
10906 -121.344 36.8108
10905 -121.352 36.8158
10904 -121.38 36.825
10902 -121.392 36.8389
10903 -121.388 36.839
10901 -121.398 36.8403
10691 -121.399 36.843
10690 -121.401 36.8464
10689 -121.401 36.8514
10688 -121.403 36.8688
10687 -121.403 36.9078
10686 -121.392 36.9192
10685 -121.39 36.9261
10584 -121.394 36.9632
10543 -121.384 36.9658
10583 -121.416 36.9744
10542 -121.383 36.9785
10541 -121.381 36.9817
10540 -121.381 36.9861
10539 -121.378 36.9951
10538 -121.375 37.0002
10537 -121.359 37.0104
10536 -121.351 37.0139
10535 -121.343 37.0189
12380 -121.355 36.277
12381 -121.364 36.2694
12382 -121.371 36.2689
12383 -121.39 36.2749
12384 -121.404 36.2761
12410 -121.407 36.0896
12411 -121.383 36.0805
12412 -121.372 36.0774
new_group 76
8078 -121.235 37.9754
8049 -121.338 37.9811
8046 -121.339 37.9816
8077 -121.206 37.983
8076 -121.198 37.9892
8000 -121.248 37.9906
7999 -121.225 38.0024
8001 -121.253 38.0067
8002 -121.257 38.0152
7998 -121.186 38.035
7997 -121.188 38.0668
8047 -121.372 38.0688
8048 -121.388 38.1041
7667 -121.398 38.1176
7663 -121.283 38.1188
7662 -121.282 38.1189
7655 -121.261 38.1194
7996 -121.17 38.1194
7668 -121.404 38.1276
7633 -121.27 38.1313
7623 -121.256 38.1348
7622 -121.221 38.1364
7599 -121.163 38.1369
7509 -121.263 38.149
7508 -121.262 38.1497
7600 -121.15 38.1602
7507 -121.261 38.1615
7601 -121.15 38.1625
7602 -121.142 38.1687
7669 -121.4 38.17
7670 -121.405 38.1888
7506 -121.262 38.1934
7671 -121.411 38.1963
7505 -121.265 38.2091
7504 -121.264 38.2155
7503 -121.266 38.2191
7392 -121.43 38.2225
7393 -121.429 38.2338
7394 -121.418 38.235
7502 -121.282 38.2393
7501 -121.301 38.2726
7500 -121.304 38.2816
7221 -121.31 38.2917
7222 -121.275 38.2929
7223 -121.243 38.2932
7250 -121.323 38.3135
7224 -121.189 38.322
7225 -121.154 38.3394
7226 -121.143 38.3468
7249 -121.337 38.3512
7229 -121.111 38.3528
7230 -121.105 38.353
7227 -121.131 38.3531
7228 -121.122 38.3548
7248 -121.341 38.3559
7231 -121.095 38.3565
7247 -121.354 38.368
7246 -121.364 38.3753
7245 -121.372 38.382
7244 -121.374 38.3838
7076 -121.377 38.3883
7057 -121.388 38.4048
7050 -121.358 38.411
7051 -121.322 38.4113
7042 -121.392 38.4113
7040 -121.387 38.4114
7041 -121.389 38.4114
8505 -121.426 37.7658
8508 -121.426 37.7638
8530 -121.347 37.7578
8538 -121.352 37.7547
8636 -121.359 37.7503
8652 -121.412 37.7435
8653 -121.425 37.7434
8657 -121.369 37.7443
8658 -121.38 37.7425
new_group 67
7048 -121.398 38.4215
7052 -121.302 38.4289
7053 -121.295 38.4341
7047 -121.414 38.4619
7056 -121.234 38.4652
7046 -121.417 38.4668
7054 -121.259 38.4676
7045 -121.42 38.4699
7055 -121.252 38.4727
7044 -121.427 38.4742
7043 -121.428 38.4755
6962 -121.182 38.4966
6964 -121.125 38.4975
6963 -121.139 38.4982
6965 -121.098 38.4983
6738 -121.205 38.5003
6801 -120.826 38.504
6831 -120.849 38.5185
6737 -121.298 38.5219
6734 -121.431 38.5225
6802 -120.816 38.5233
6803 -120.808 38.53
6804 -120.783 38.535
6675 -121.376 38.537
6674 -121.377 38.5372
6805 -120.753 38.5375
6806 -120.747 38.5411
6673 -121.41 38.5432
6666 -121.411 38.5514
6807 -120.734 38.5526
6667 -121.395 38.5536
6670 -121.364 38.5556
6668 -121.384 38.5569
6669 -121.372 38.5573
6648 -121.352 38.5578
6649 -121.349 38.5584
6645 -121.345 38.5607
6646 -121.334 38.5653
6647 -121.321 38.5726
6635 -121.31 38.5783
6636 -121.308 38.5792
6624 -121.304 38.581
6625 -121.299 38.5831
6626 -121.297 38.5896
6830 -120.848 38.5971
6627 -121.295 38.5976
6829 -120.851 38.6021
6628 -121.281 38.6026
6629 -121.275 38.6029
6546 -121.27 38.6077
6545 -121.27 38.6083
6533 -121.256 38.6157
6656 -121.41 38.6197
6530 -121.244 38.6221
6531 -121.237 38.6261
6485 -121.236 38.6264
6828 -120.852 38.6266
6484 -121.417 38.6271
6481 -121.415 38.6276
6480 -121.234 38.6277
6483 -121.428 38.6277
6467 -121.232 38.6286
6468 -121.227 38.6312
6460 -121.4 38.6326
6459 -121.399 38.6328
6458 -121.387 38.6368
6453 -121.383 38.6397
new_group 102
6587 -121.6 38.6448
6588 -121.592 38.6396
6589 -121.584 38.64
6590 -121.573 38.6445
6591 -121.57 38.643
6637 -121.568 38.575
6592 -121.563 38.6128
6640 -121.558 38.5767
6584 -121.554 38.5996
6639 -121.551 38.5738
6583 -121.549 38.6066
6593 -121.541 38.5945
6594 -121.54 38.5937
6582 -121.537 38.6171
6638 -121.537 38.5705
6641 -121.532 38.5693
6633 -121.531 38.5881
6581 -121.524 38.6274
6644 -121.521 38.5703
6755 -121.521 38.503
6754 -121.52 38.5136
6634 -121.518 38.5837
6756 -121.518 38.4977
6757 -121.516 38.495
6463 -121.515 38.6317
6753 -121.514 38.5286
6758 -121.511 38.4868
6749 -121.511 38.5664
6643 -121.51 38.5677
6750 -121.509 38.5557
6752 -121.509 38.5376
6642 -121.508 38.5709
6462 -121.507 38.6353
6657 -121.507 38.5669
6751 -121.505 38.5465
6532 -121.505 38.616
6534 -121.505 38.6145
6632 -121.505 38.5784
6631 -121.503 38.5834
6630 -121.5 38.5904
6461 -121.496 38.6393
6658 -121.493 38.5611
6763 -121.482 38.5484
6650 -121.478 38.5569
6762 -121.478 38.5327
6651 -121.477 38.5594
6662 -121.472 38.5551
6761 -121.466 38.515
6652 -121.465 38.5745
6457 -121.463 38.6386
6452 -121.463 38.6415
6426 -121.463 38.6466
6653 -121.454 38.5812
6760 -121.453 38.5012
6663 -121.453 38.5505
6654 -121.451 38.5938
6482 -121.444 38.6306
6759 -121.435 38.4863
6797 -121.434 38.4849
6655 -121.434 38.6068
6798 -121.432 38.482
6796 -121.432 38.4854
6664 -121.432 38.5463
6736 -121.432 38.5014
6735 -121.432 38.5357
6665 -121.432 38.5462
6733 -121.431 38.5087
6833 -121.51 38.4856
6834 -121.506 38.4829
6835 -121.501 38.4796
6870 -121.499 38.478
7049 -121.443 38.4123
7085 -121.487 38.455
7086 -121.485 38.4487
7087 -121.483 38.4311
7088 -121.478 38.4058
7089 -121.475 38.3962
7090 -121.473 38.3764
7091 -121.457 38.3761
7092 -121.508 38.3698
7387 -121.47 38.3342
7388 -121.467 38.3052
7389 -121.451 38.2539
7390 -121.441 38.2331
7391 -121.434 38.2231
6474 -121.114 38.6452
6473 -121.126 38.6444
6472 -121.139 38.6447
6469 -121.197 38.6451
7673 -121.596 38.1347
7674 -121.588 38.13
7675 -121.565 38.1207
7676 -121.555 38.1157
7677 -121.495 38.1155
7678 -121.485 38.1179
8229 -121.485 37.8915
8230 -121.482 37.8948
8231 -121.473 37.8967
8232 -121.464 37.9019
8233 -121.456 37.9084
8234 -121.44 37.9185
8235 -121.431 37.9268
new_group 67
6470 -121.185 38.6487
6471 -121.171 38.6489
6454 -121.363 38.6539
6586 -121.611 38.6578
6466 -121.533 38.6599
6425 -121.462 38.6616
6585 -121.62 38.6618
6455 -121.35 38.6626
6465 -121.541 38.664
6464 -121.594 38.6692
6326 -121.463 38.6698
6456 -121.337 38.6756
6250 -121.33 38.6883
6248 -121.328 38.6899
6249 -121.325 38.6922
6325 -121.465 38.6924
6193 -121.316 38.6991
6189 -121.315 38.6998
6190 -121.299 38.7105
6163 -121.467 38.7148
6162 -121.467 38.7154
6191 -121.288 38.7218
6161 -121.471 38.7245
6192 -121.281 38.7313
6160 -121.477 38.7324
6159 -121.481 38.7356
6158 -121.485 38.7513
6157 -121.488 38.7563
6156 -121.488 38.7939
6155 -121.485 38.7956
6154 -121.483 38.8186
6153 -121.485 38.8292
6152 -121.487 38.9236
6029 -121.333 38.9333
6028 -121.343 38.9428
6151 -121.486 38.9438
6027 -121.353 38.9674
6150 -121.487 38.9742
6026 -121.375 38.9795
6025 -121.415 39.0057
6024 -121.426 39.0086
5446 -121.497 39.053
5445 -121.529 39.0739
5438 -121.542 39.0854
5437 -121.543 39.086
5427 -121.425 39.1005
5424 -121.408 39.1008
5425 -121.416 39.101
5426 -121.42 39.1011
5436 -121.43 39.1028
5423 -121.337 39.1043
5435 -121.434 39.1057
5428 -121.425 39.1106
5422 -121.335 39.1169
5429 -121.426 39.117
5410 -121.622 39.1185
5373 -121.619 39.1216
5430 -121.426 39.1229
5421 -121.328 39.1231
5434 -121.443 39.1239
5433 -121.449 39.1281
5432 -121.454 39.1293
5372 -121.541 39.1302
5431 -121.476 39.1304
5371 -121.555 39.131
5370 -121.59 39.1328
5369 -121.605 39.1336
new_group 99
10596 -121.67 37.0016
10796 -121.669 36.7944
11071 -121.664 36.7636
10797 -121.662 36.8013
11074 -121.659 36.7013
11075 -121.657 36.6954
11072 -121.656 36.7443
11095 -121.655 36.6725
10595 -121.654 37.0117
11073 -121.652 36.7163
10798 -121.652 36.8049
11094 -121.646 36.6648
11096 -121.645 36.6645
11076 -121.645 36.6801
10799 -121.643 36.8153
11091 -121.64 36.6767
10802 -121.638 36.8435
10801 -121.635 36.8337
10803 -121.633 36.8556
11092 -121.633 36.6695
11093 -121.632 36.6685
10800 -121.63 36.8231
10804 -121.628 36.8597
10805 -121.623 36.8624
11143 -121.617 36.6413
10806 -121.603 36.8631
11142 -121.598 36.6284
11139 -121.597 36.6461
11141 -121.591 36.6252
10807 -121.581 36.8618
10594 -121.58 37.0105
10391 -121.579 37.0167
10390 -121.579 37.017
11140 -121.577 36.6317
10671 -121.576 36.8594
10670 -121.572 36.8736
10669 -121.568 36.8811
10406 -121.566 36.9986
10405 -121.566 36.9981
10701 -121.561 36.8492
10336 -121.56 37.0255
10668 -121.558 36.8924
10449 -121.557 36.9859
10450 -121.554 36.9908
10665 -121.55 36.9714
10666 -121.55 36.9439
10451 -121.549 37.0002
10452 -121.547 37.0046
10667 -121.547 36.9229
10700 -121.542 36.8461
10699 -121.532 36.8419
10572 -121.526 37.0272
10698 -121.515 36.8393
10573 -121.515 37.0112
10574 -121.5 36.9996
10575 -121.494 36.9954
10576 -121.477 36.9868
10577 -121.468 36.9868
10697 -121.46 36.8405
10578 -121.459 36.9913
10579 -121.455 36.9919
10580 -121.448 36.9894
10696 -121.448 36.8503
10581 -121.442 36.9884
10695 -121.435 36.8507
10694 -121.43 36.8534
10582 -121.429 36.9751
11615 -121.418 36.4969
11616 -121.425 36.5035
11617 -121.432 36.5135
11618 -121.437 36.5179
11619 -121.443 36.5177
11620 -121.444 36.5184
11621 -121.451 36.5169
11622 -121.472 36.5357
11623 -121.539 36.6048
11976 -121.551 36.2419
11977 -121.555 36.25
11978 -121.548 36.2682
11979 -121.553 36.2737
11980 -121.554 36.278
11981 -121.562 36.2879
11982 -121.567 36.2975
11983 -121.573 36.3102
11984 -121.58 36.3416
11985 -121.579 36.3506
11986 -121.58 36.3547
11987 -121.588 36.3664
11988 -121.591 36.3722
11989 -121.593 36.3868
11990 -121.592 36.3929
11991 -121.584 36.3993
11992 -121.585 36.4018
11993 -121.591 36.406
11994 -121.598 36.4129
11995 -121.608 36.4159
11996 -121.625 36.4346
11997 -121.638 36.4417
11998 -121.653 36.4463
new_group 71
10533 -121.324 37.0332
10570 -121.542 37.0341
10571 -121.535 37.0345
10235 -121.307 37.0374
10237 -121.262 37.0439
10236 -121.279 37.0452
10238 -121.257 37.046
10253 -121.037 37.0571
10239 -121.222 37.0587
10252 -121.059 37.0641
10240 -121.212 37.0642
10251 -121.072 37.0702
10250 -121.079 37.0755
10249 -121.087 37.0848
10205 -121.606 37.0855
10241 -121.195 37.0856
10194 -121.591 37.0882
10242 -121.187 37.0895
10243 -121.179 37.09
10248 -121.111 37.093
10244 -121.161 37.0944
10195 -121.595 37.0996
10245 -121.141 37.1031
10246 -121.133 37.1056
10196 -121.602 37.1058
10247 -121.123 37.1073
10197 -121.617 37.115
10198 -121.622 37.1199
10127 -121.652 37.1302
10126 -121.652 37.1341
10199 -121.632 37.139
10125 -121.654 37.1423
10120 -121.657 37.1489
10085 -121.641 37.1525
10124 -121.669 37.1585
10086 -121.671 37.1822
10087 -121.678 37.1885
9757 -121.472 37.3221
9758 -121.477 37.3222
9774 -121.666 37.328
9775 -121.671 37.3294
9776 -121.676 37.3359
9769 -121.637 37.3439
9768 -121.633 37.3446
9759 -121.517 37.3454
9771 -121.655 37.3456
9765 -121.593 37.346
9773 -121.665 37.3475
9772 -121.662 37.3476
9770 -121.646 37.3487
9756 -121.474 37.35
9767 -121.613 37.3501
9760 -121.547 37.351
9766 -121.604 37.3513
9762 -121.565 37.3524
9761 -121.552 37.3533
9764 -121.587 37.3551
9763 -121.573 37.357
9755 -121.486 37.3618
9754 -121.487 37.371
9753 -121.489 37.3782
9752 -121.493 37.3859
9747 -121.46 37.3866
9748 -121.468 37.387
9751 -121.492 37.3887
9750 -121.482 37.3932
9749 -121.474 37.3934
10820 -121.672 36.7886
11081 -121.673 36.679
10534 -121.338 37.0282
11999 -121.675 36.4485
new_group 61
6234 -121.773 38.6954
6229 -121.773 38.7384
6680 -121.773 38.5559
6227 -121.772 38.7813
6319 -121.772 38.6718
6660 -121.768 38.5564
6661 -121.767 38.5536
6659 -121.767 38.5741
6671 -121.767 38.5449
6672 -121.766 38.5441
6230 -121.766 38.7347
6731 -121.765 38.5296
6415 -121.764 38.6572
6414 -121.764 38.6578
5921 -121.764 38.8457
6732 -121.764 38.526
6580 -121.764 38.606
6231 -121.764 38.7107
6730 -121.761 38.5238
6232 -121.761 38.7001
6233 -121.76 38.6907
6729 -121.754 38.5316
6318 -121.753 38.6877
5920 -121.752 38.8425
5919 -121.751 38.8336
6327 -121.748 38.6675
6317 -121.746 38.6815
6331 -121.745 38.6669
6316 -121.743 38.6779
6315 -121.742 38.6735
6728 -121.74 38.5335
5918 -121.735 38.8147
6727 -121.724 38.5439
6225 -121.722 38.7941
5917 -121.721 38.8028
5950 -121.721 38.8024
5948 -121.717 38.8291
5947 -121.717 38.8378
5946 -121.714 38.8475
5949 -121.714 38.8131
6726 -121.696 38.5504
6330 -121.696 38.6684
6329 -121.657 38.6674
6328 -121.629 38.6686
6725 -121.624 38.5655
7481 -121.724 38.1837
7482 -121.698 38.1628
7483 -121.688 38.1625
7484 -121.675 38.1581
7485 -121.677 38.1546
7908 -121.68 38.1449
7909 -121.682 38.1315
7910 -121.693 38.1139
7911 -121.699 38.1061
7912 -121.707 38.0861
7913 -121.713 38.0825
7914 -121.728 38.0798
7915 -121.731 38.0779
7916 -121.739 38.0503
7917 -121.748 38.0331
7918 -121.748 38.0075
new_group 82
12510 -121.546 36.026
12511 -121.538 36.0262
12509 -121.559 36.0267
12508 -121.567 36.0287
12507 -121.587 36.0523
12506 -121.591 36.0689
12505 -121.601 36.0755
12504 -121.608 36.0787
12409 -121.434 36.104
12503 -121.625 36.1105
12408 -121.438 36.1115
12407 -121.449 36.112
12406 -121.472 36.1241
12502 -121.634 36.1264
12405 -121.474 36.1295
12501 -121.644 36.1353
12404 -121.486 36.1406
12403 -121.499 36.1482
12402 -121.492 36.1541
12500 -121.661 36.1549
12401 -121.499 36.1672
12499 -121.682 36.1729
12498 -121.697 36.1818
12497 -121.709 36.1947
12400 -121.494 36.1961
12496 -121.716 36.2002
12399 -121.493 36.206
12495 -121.743 36.2148
12398 -121.495 36.2158
12397 -121.501 36.2193
12494 -121.755 36.2235
12396 -121.491 36.2242
12395 -121.489 36.2351
12391 -121.461 36.2353
12390 -121.454 36.2377
12389 -121.453 36.2402
12392 -121.472 36.2416
12493 -121.775 36.2419
12394 -121.485 36.2421
12393 -121.483 36.2424
12388 -121.448 36.244
12387 -121.437 36.2483
12492 -121.787 36.2497
12491 -121.789 36.2542
12490 -121.789 36.2592
12512 -121.508 36.0103
12513 -121.493 35.9932
12666 -121.351 35.9858
12667 -121.358 35.992
12668 -121.37 35.9978
12669 -121.387 36.0076
12670 -121.404 36.0116
12671 -121.417 36.0176
12672 -121.429 36.0188
12673 -121.434 36.0152
12674 -121.448 36.0135
12675 -121.452 36.01
12676 -121.451 36.0003
12677 -121.454 35.998
12678 -121.473 36.0014
12679 -121.481 35.9956
12680 -121.489 35.9958
13645 -121.494 35.9911
13646 -121.482 35.9658
13647 -121.481 35.9564
13648 -121.467 35.9302
13649 -121.468 35.919
13650 -121.463 35.9109
13651 -121.462 35.9035
13652 -121.459 35.9007
13653 -121.457 35.8971
13654 -121.459 35.8901
13655 -121.425 35.8646
13656 -121.419 35.8639
